# BEAST v1.7.5
# Generated Sun Apr 07 23:31:23 BST 2013 [seed=1365373880976]
state	posterior	prior	likelihood	treeModel.rootHeight	logistic.popSize	logistic.growthRate	logistic.t50	kappa	frequencies1	frequencies2	frequencies3	frequencies4	pandemic.fasta.clock.rate	location.clock.rate	location.rates1	location.rates2	location.rates3	location.rates4	location.rates5	location.rates6	location.rates7	location.rates8	location.rates9	location.rates10	location.rates11	location.rates12	location.rates13	location.rates14	location.rates15	location.rates16	location.rates17	location.rates18	location.rates19	location.rates20	location.rates21	location.rates22	location.rates23	location.rates24	location.rates25	location.rates26	location.rates27	location.rates28	location.rates29	location.rates30	location.rates31	location.rates32	location.rates33	location.rates34	location.rates35	location.rates36	location.rates37	location.rates38	location.rates39	location.rates40	location.rates41	location.rates42	location.rates43	location.rates44	location.rates45	location.rates46	location.rates47	location.rates48	location.rates49	location.rates50	location.rates51	location.rates52	location.rates53	location.rates54	location.rates55	location.indicators1	location.indicators2	location.indicators3	location.indicators4	location.indicators5	location.indicators6	location.indicators7	location.indicators8	location.indicators9	location.indicators10	location.indicators11	location.indicators12	location.indicators13	location.indicators14	location.indicators15	location.indicators16	location.indicators17	location.indicators18	location.indicators19	location.indicators20	location.indicators21	location.indicators22	location.indicators23	location.indicators24	location.indicators25	location.indicators26	location.indicators27	location.indicators28	location.indicators29	location.indicators30	location.indicators31	location.indicators32	location.indicators33	location.indicators34	location.indicators35	location.indicators36	location.indicators37	location.indicators38	location.indicators39	location.indicators40	location.indicators41	location.indicators42	location.indicators43	location.indicators44	location.indicators45	location.indicators46	location.indicators47	location.indicators48	location.indicators49	location.indicators50	location.indicators51	location.indicators52	location.indicators53	location.indicators54	location.indicators55	location.nonZeroRates	treeLikelihood	location.treeLikelihood	coalescent
36700000	-9360.897656591851	-1379.8530596756816	-7981.04459691617	0.8178631674880236	31.953576652866428	6.337142751679651	0.12091599728488349	8.050009381398143	0.37239316441531123	0.1733778538211912	0.20445060017646374	0.2497783815870321	0.00607231720749517	5.190969002325302	0.5385064303376098	2.213380665480653	0.4668195936988435	0.4225804571589261	1.8585499749652075	0.1473032764754437	1.9581930262987046	1.0867762801518228	0.44617609994079177	0.5195399621973669	0.05467495259231273	0.5036500854984587	0.32609900934161135	0.8613979659903058	0.5248508031266044	0.020653587005079552	3.60579698138665	0.6099266716321343	0.9154860427515712	0.5530302406920183	1.4297145429420857	1.3725669824193243	0.12780453309870587	1.3360696826654623	0.18044557351598584	1.6944288846454907	0.4456810358452364	1.6095754913159506	0.8729951758080838	2.417040165867753	1.6968908628507806	0.7795781299708726	4.597139778900562	2.0305002988322323	0.4310658915709346	0.49798200701928663	1.852059690341676	0.9765430862119938	1.2058316765752373	0.7202103193919508	1.022881951342793	0.5450602328258879	1.546288970801714	0.3057604167925443	0.8925509192329992	2.187809577995883	0.8703350007172963	0.7052389053571696	0.9931993904284413	0.6533672461919823	0.8105450918055418	0.5316032926887156	0.3109267380307881	0.2610225393279742	0.2527084831076715	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	14.0	-7297.895731277788	-683.1488656383816	-1300.711214946923
36725000	-9348.370278680452	-1382.100666893821	-7966.269611786631	0.8754192238095275	15.987277012100398	8.918563865038001	0.248137562167826	8.944481311906332	0.3704065141225159	0.19639681114534024	0.20622802542615234	0.22696864930598987	0.005963367385350889	5.173661700394077	0.5385064303376098	0.6221693250454681	0.4668195936988435	0.24846368834907037	0.7494343778947204	0.7239523576373759	1.9581930262987046	0.565415632635636	0.5219499048553756	0.2750508655162425	0.10858296252909337	0.45053508198487263	0.3242813548650542	0.8613979659903058	0.3904707353506817	0.15085017399422201	2.4897487247977472	0.20590433228671456	0.3018164681801507	0.7834714947595663	1.4297145429420857	0.5304524049103804	0.12780453309870587	2.2622540351523868	0.12165608093518591	1.6944288846454907	0.5166298670954846	1.6095754913159506	0.8729951758080838	1.3210639520281762	1.6968908628507806	0.7795781299708726	4.597139778900562	2.0305002988322323	1.3918756347477994	0.20179291700426596	1.852059690341676	0.7918524313293356	1.2058316765752373	0.7202103193919508	1.022881951342793	0.12204987077258085	1.546288970801714	0.3057604167925443	0.8925509192329992	2.187809577995883	0.8703350007172963	0.595679619711049	0.9931993904284413	0.6533672461919823	0.5725858456075543	0.5316032926887156	0.6079949054258033	0.3931596691109228	1.0282364152972379	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	14.0	-7290.045451358003	-676.2241604286276	-1306.5252503050149
36750000	-9367.891583126204	-1411.7625773595007	-7956.129005766704	0.734014412187561	18.098163710163327	10.45242271555648	0.258561762133978	9.283782960464643	0.3521790500838091	0.18866452134949585	0.2179484125442658	0.24120801602242758	0.005677116275154656	4.5676392872573155	0.5385064303376098	6.7700173927580884	0.4668195936988435	0.6032220148954708	1.3425242009076714	0.4342778412338264	1.9581930262987046	2.8294886895988185	2.0688938381125763	0.21431369613175344	0.07898078393383923	0.63630522024765	0.6787930662372673	0.702573002456619	0.08002877340682273	0.15085017399422201	2.930687376047222	0.20451261545165073	0.36267224032283074	1.0204041490708649	0.8076257661440103	0.9151769857386959	0.18828140469698076	3.2293826799392042	0.6140965305482445	1.6944288846454907	0.5469188101560656	0.9459429084646861	0.8729951758080838	0.8950550081986944	1.6238946310056632	0.7795781299708726	4.597139778900562	2.0305002988322323	1.3918756347477994	0.08807862103577496	1.852059690341676	0.7918524313293356	1.2058316765752373	1.0374865024848916	0.7042034724156154	0.8050436871209152	1.546288970801714	1.3187418359925087	0.9690153941820026	2.187809577995883	0.2511947710658002	0.13421412844993516	0.7480246902626047	1.139853364983643	0.5725858456075543	0.18441186541732726	0.6079949054258033	0.16759958432053967	0.029506988428742192	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	14.0	-7283.362131028671	-672.7668747380327	-1324.7165247747364
36775000	-9397.972325601248	-1451.047878856455	-7946.924446744793	0.8733297181947349	19.785778998542906	9.440471991073716	0.2385191704297693	8.592273917949088	0.3788476573336087	0.17242356360999933	0.20074184227392375	0.24798693678246655	0.005663393965978395	4.2744206236650895	1.0442990085299035	6.7700173927580884	0.4668195936988435	0.39596522433030773	3.1508438542794095	0.7538739370847611	0.7178070017906127	2.8623932176870857	1.789797314933897	1.2796421182260522	0.22852435125855416	0.6520148682129802	0.6787930662372673	0.5815628597766803	0.2529113943210326	0.08617973778532964	1.1217531926287143	0.21602029085128024	0.5220673197599869	0.6808099327997483	0.8076257661440103	0.7304431564151717	0.11332419205485923	1.8816202201053853	0.6140965305482445	0.3731750172075113	0.528307616252292	0.8624654425449062	0.8729951758080838	0.6273443622857375	1.6304124233484494	0.3998984238212078	4.042244256932747	2.0305002988322323	1.762717913502059	0.10160942185355729	1.852059690341676	0.4412192034084006	1.4452208117624992	1.0374865024848916	0.7542535723172931	1.313154537237561	0.9925981737322943	0.3050266460753596	0.14508814704646303	2.187809577995883	1.4027463308423411	0.5343225625569566	0.8077528528231588	0.47355172150870206	0.6700015779349454	0.023726254471184982	0.2639807359822211	0.055939135096440426	0.0881561026372417	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	14.0	-7277.592428921499	-669.3320178232946	-1370.2257864094804
36800000	-9368.347262987105	-1400.8350151707803	-7967.512247816325	0.733757392605954	12.761403583091148	13.280756702455744	0.31768085445607375	8.479517000106839	0.3871968963729676	0.1690111695048672	0.1918712360114389	0.25192069811072465	0.006040389448789878	5.5945821985152655	1.1637269905891219	6.7700173927580884	0.8544195554890887	0.5316506409635182	3.2662501731103215	0.5290358393703978	0.7178070017906127	2.8623932176870857	3.225770804854829	1.2796421182260522	0.22852435125855416	0.5764720549207665	0.41627291860917337	0.13442795809789176	0.3171755761050772	0.4002357271663839	2.0940384749185283	0.08628951575781518	0.1843690961485104	0.1869181770460773	1.1961323940751336	0.31201965022588124	0.974395118715472	0.7638402596571765	0.4849408802852311	0.3731750172075113	0.528307616252292	1.7377160456011618	0.6661452693516722	1.2792797990675213	1.091854850793622	0.3998984238212078	1.2040808645508307	2.0305002988322323	0.42992018027220413	0.42531605197050737	1.852059690341676	0.4515571326885659	1.4452208117624992	0.4404031381426915	1.2876746665786414	1.944091724312241	0.9736301532888253	0.3050266460753596	0.14508814704646303	2.187809577995883	4.0375992977255795	0.9706864516773109	1.8705052769714017	0.47355172150870206	0.3795460279251323	0.054783985963987494	0.11186102866059601	0.28443185720738673	0.4021438323449828	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	13.0	-7310.970840026764	-656.5414077895608	-1315.1004506612544
36825000	-9348.498430788219	-1376.3425701672734	-7972.1558606209455	0.7778611622392575	24.58962540369093	9.517913436956183	0.1952855657054679	9.144472866283751	0.36226969671496617	0.18925892470054106	0.20850829193371317	0.2399630866507779	0.006359231634690386	5.0360389764091265	1.1637269905891219	6.454184093783811	0.8544195554890887	0.47200059646704406	3.2662501731103215	0.4198384971243921	0.7999854022282862	2.8623932176870857	0.9005933448400132	1.425122327003921	0.8342001233508266	0.1366366909790997	0.41627291860917337	0.2063494370599541	0.5616281369296363	0.2903950099558032	2.0940384749185283	0.23721461174457376	0.1843690961485104	0.1869181770460773	0.6764338639106554	0.31201965022588124	0.974395118715472	0.7638402596571765	0.37212904233139393	0.4102976935347964	0.27226378853888467	1.7377160456011618	0.40635282246244436	1.2792797990675213	1.091854850793622	0.40194901712299297	0.36577657371487465	2.0305002988322323	0.42992018027220413	0.28872823151131566	0.7909105662450735	1.0068870530893816	1.4452208117624992	0.20110188693719822	1.3761498315661949	0.45833342852265174	0.9736301532888253	0.3050266460753596	0.01742328780142506	2.187809577995883	0.7237981874816656	0.123723496955114	0.5093409096222872	0.47355172150870206	0.3423712308451471	0.2145778747869459	0.11186102866059601	0.3441614845141445	0.04317320158494514	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	14.0	-7304.709098121611	-667.4467624993345	-1303.5697208244403
36850000	-9310.612006177338	-1343.0800944811103	-7967.531911696228	0.6902036842426504	10.90535973421562	12.65440330610144	0.30464236373227055	7.84625361692502	0.3523065069342226	0.19449625982119392	0.20549672825301518	0.24770050499156662	0.006487685011291218	5.341911208737282	0.4233577315997792	6.454184093783811	1.3777088942855737	0.47200059646704406	0.20287627528762842	1.0889086533785226	0.7999854022282862	2.8623932176870857	1.787357843158895	1.425122327003921	1.8631626761441757	0.32024211893256666	1.930634390163721	0.2063494370599541	0.5321099958232957	0.27723834505722983	2.0940384749185283	0.3311774960628363	0.028131929422758828	0.056591623624704074	0.6764338639106554	0.44544895409723645	1.6561549362100016	0.7638402596571765	0.6372046715348215	2.1600913753048	0.1853728558009075	1.7377160456011618	0.6622407993543374	1.5787734358057224	1.091854850793622	0.5637312868022333	0.0726634598215497	1.4070233734228277	1.7951945006457715	0.1198044133295411	0.7909105662450735	5.417707144920972	1.4452208117624992	0.17769400497368215	1.3761498315661949	1.4234448614979462	2.6471998902600555	0.3050266460753596	0.012165044378003002	1.6169261666833485	0.7308201520024702	0.123723496955114	0.05890916768182902	0.5199903242402029	0.3423712308451471	0.2145778747869459	0.020292477580462553	0.4401536422698133	0.04317320158494514	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	15.0	-7322.267538381999	-645.2643733142291	-1256.1773750863613
36875000	-9315.933323831548	-1338.172310812998	-7977.761013018551	0.7484370948057743	23.936309298016024	9.029019106353365	0.17360666832432223	9.254189964192786	0.3881684180312151	0.1869457874013297	0.18837262233469756	0.23651317223275603	0.006254583520772919	6.333607299019337	0.11402957331508683	6.454184093783811	1.3777088942855737	0.47200059646704406	0.03809719730625377	1.4021316427567767	1.8918490230028833	2.960593461879412	1.787357843158895	1.425122327003921	1.802756985801825	0.0396945592387274	0.29393306732890506	1.0094495788476352	0.6532337578553226	0.5427801841389316	2.0940384749185283	0.4147775886710525	0.0420139403042102	0.056591623624704074	0.4628198421710964	0.5369713515425524	1.8658951163191897	0.5620898857460176	0.8722979070131109	1.7120158444379305	0.4782409394022926	1.5606446765266748	0.6622407993543374	0.4419058283535034	0.9462259816088741	0.5637312868022333	0.34346701697803406	1.4070233734228277	3.10086175564592	0.9405636456605875	2.379686284010053	5.417707144920972	1.540150230094648	0.4088488378395873	1.6713334595695462	0.42497424238381376	2.4423670897764365	0.5764744205961999	0.03274174544644021	1.8342053489112011	0.1118186185203187	0.6752964266484313	0.037327481285347526	1.492499760015708	0.6148130516080021	0.6971535922551668	0.01582049835690713	0.18904316611474753	0.08337212418481467	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	12.0	-7301.321348576006	-676.4396644425453	-1252.9476230593177
36900000	-9282.197372683659	-1327.7578863475117	-7954.439486336147	0.8127030793380778	22.62004176822409	8.311840301404432	0.1843700059472241	9.061269970351313	0.38285213897152776	0.1690839784874378	0.2033561460792728	0.24470773646176003	0.006188756231559868	4.894974886220393	0.11794786479881633	1.7160043864298975	1.1744842961651456	0.3548347712071003	0.03740325385955103	0.9065381630738324	1.3694105361596596	1.5220804715181628	1.787357843158895	1.4183239717791878	2.3013591840317633	0.044320735359035815	0.3440168627766407	1.0094495788476352	0.2907004582649571	0.9921777608885257	2.6533179903357813	0.5346202310037623	0.1509480157264388	0.10302967485421873	0.3406695359366156	0.55582070399226	0.7373656089051323	0.5620898857460176	1.87064715522579	0.5724637221035466	0.41424047292601984	4.199620976097702	0.506342036860145	0.5476582470118496	1.2539167848675765	0.8848542634307915	0.5432361246260525	1.9219240347982052	1.0826368632216354	0.9405636456605875	2.2582984159819963	1.2974280502607358	0.1910887315087458	0.37768582602496725	1.6338820830009706	0.5605421915970249	1.5472667819057229	0.30900211718360815	0.573491630218914	1.8342053489112011	0.12715338702232207	0.25805797211586956	0.009251939671780183	1.2625436056323955	0.8514932245914443	1.0287634191566222	0.06299834332828219	0.18904316611474753	0.08337212418481467	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	13.0	-7293.978472942897	-660.4610133932504	-1254.8976132778669
36925000	-9286.153350231183	-1331.1797535017877	-7954.973596729395	0.8414324572460649	16.891892905427174	8.796879493162344	0.21913388438489903	8.043218343067766	0.38490502208262506	0.1772755980283926	0.21070992903730454	0.22710945085167622	0.006062397924188232	5.5921814895110975	0.41202228932031426	2.2413415017957403	1.0716005338959347	0.3548347712071003	0.1077447087503943	0.08733047973308763	0.22951931726502703	1.4867340358668302	1.787357843158895	0.9875347188605139	1.4588663293189292	0.191818840869139	0.5991763275602496	1.0094495788476352	0.30136449223699396	0.9921777608885257	3.4618078832608954	0.44235452847156764	0.1509480157264388	0.005234953014908118	0.8013278832201866	0.460682663122523	0.25610315509389286	0.5620898857460176	2.279618207451257	0.47714959773430765	0.49762928117535143	0.6537483765486345	1.1170405943265145	0.8024896666120332	1.9156158649147568	0.8848542634307915	0.5675001878304202	1.9219240347982052	2.3506143967069346	0.17510949383733396	2.2582984159819963	0.7875978622093192	0.6562469207855135	0.37768582602496725	1.6338820830009706	0.8593910232206416	1.5472667819057229	0.209230007844167	0.573491630218914	2.7048711434290658	0.024551768460123663	0.3825193206273827	0.03652350543837419	0.7221572598405681	0.8514932245914443	0.5436562159462138	0.014373346570286669	0.42844643394599863	0.08337212418481467	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	12.0	-7308.522645852526	-646.450950876869	-1261.640919065501
36950000	-9285.013208215873	-1327.6375318312937	-7957.375676384579	0.7161717130657028	13.55566669995371	12.100247072684198	0.27026285416611007	8.98403966106141	0.374808488280433	0.16285210888363402	0.20489861649062568	0.2574407863453057	0.006210293908574637	5.162170562966439	0.41202228932031426	2.2413415017957403	1.0716005338959347	0.504802860464825	0.0526400214583601	0.13958297783695164	0.2160135444108276	1.4867340358668302	0.901077372309752	1.2751811529775516	1.5791354701231324	0.09478517321573342	0.6160571905859374	1.3570128859524406	0.26972771873068796	3.846386974670045	2.604301011120391	0.6059474929707742	0.6992979385444178	0.011737379572641229	0.9948419101526549	0.5156784988937041	1.5965022390282326	0.6435115953113557	1.1171445073018738	0.27464107564798446	0.5766279372718205	0.3611734154085987	1.1170405943265145	1.3792320558053452	1.9156158649147568	0.6118945803196519	0.5323093625373817	1.9219240347982052	0.5912728324529433	0.17510949383733396	1.9602909677211382	0.7875978622093192	0.5833006890974208	0.37768582602496725	1.6338820830009706	1.6780124637997862	1.6954987318867945	1.1488918398341095	0.573491630218914	2.7048711434290658	0.1127721713503048	0.3825193206273827	0.020346280732389272	0.7221572598405681	0.2976737834615269	0.6438690372192404	0.6815729648328087	0.7380888809063189	0.25549987103256	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	15.0	-7298.003434022511	-659.3722423620671	-1247.3666588712763
36975000	-9272.225420931254	-1310.9712333902005	-7961.254187541053	0.7639890247017406	23.101885407796846	7.880988558107255	0.1556246398792467	6.900344267606298	0.36315576401889454	0.1828633790538255	0.20489861649062568	0.24908224043665267	0.00723838399332164	6.046672608478781	0.25046852567584543	2.2413415017957403	1.0716005338959347	0.747829068195392	0.052821567869839645	0.13958297783695164	0.5992886303892775	1.8407456786895693	0.2673642159027063	4.395232313354707	1.674555024458006	0.032525943456428855	0.5894296995536787	1.799722525917581	0.12691057819669957	3.846386974670045	1.106498804569105	0.3567101924072815	0.9799739727554893	0.045249892726672424	1.1862797843864665	0.5156784988937041	1.5965022390282326	1.2903197758383294	0.758979149979358	0.27464107564798446	0.5029058641607719	0.3611734154085987	1.1170405943265145	2.29289808163337	1.2366623335954927	1.1891973523985977	0.25711575632367595	1.9499989476418222	2.138177810664049	0.049816100797230284	1.9602909677211382	0.7875978622093192	0.5833006890974208	1.4375028377544317	1.2443631195109812	1.8070518386334982	4.583435806577138	1.1488918398341095	1.5144730225899248	1.1297384381588198	0.2924056266309963	0.09013770264665229	0.10213828050055972	0.5909011747564009	0.30413351804167454	0.11095418063379493	0.5699095714344186	0.2533390223128473	0.25549987103256	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	14.0	-7280.902803126885	-680.3513844141683	-1228.5385846464212
37000000	-9299.129307793952	-1293.9975107635278	-8005.131797030424	0.8371316049836953	15.015903100716695	7.714193448275986	0.20839939320283526	10.109107139685467	0.3706481870468117	0.1848724144164073	0.19986292015383944	0.24461647838293993	0.0068903375071317705	6.152798042164396	0.8331463972551035	1.40781389317834	1.6565917986073568	0.5080730925425456	0.048995426076136384	0.13958297783695164	0.2457880787706798	1.8407456786895693	0.45654090117478224	1.9864382509231329	1.674555024458006	0.027679896900370524	0.5894296995536787	1.799722525917581	0.026961397037541367	1.0031478229624773	1.5754827571009284	0.24188788735569566	0.4798681433051592	0.019331515503237855	0.9694961501632775	0.7522266661910065	3.135847920398785	2.045376854925524	0.21849016797130694	0.28128558654861985	1.7942628045042792	0.6800914008065082	1.1713864196982113	2.29289808163337	1.2366623335954927	1.0901615906596531	0.06381510880556016	1.9499989476418222	1.1256831056331085	0.030001003538102654	2.385893962412361	1.3498268728476532	0.5833006890974208	1.4375028377544317	1.2443631195109812	1.493543969565685	4.111089790073175	1.451610957705504	1.5144730225899248	1.1297384381588198	0.2794287033790435	0.09013770264665229	0.29606309087729854	0.6122689811244237	0.30413351804167454	0.3654558268289072	0.5699095714344186	1.1198441663572856	0.25549987103256	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	14.0	-7305.136370610165	-699.99542642026	-1213.0130403856576
